Nombre del local,ID de pedido,ID del restaurante,Método de entrega,Forma de pago,Estado del pedido,Fecha del pedido,Aceptado en,Lista para retiro,Rider near pickup at,Enviado a,Entregado en,Cancelado en,Motivo de rechazo,Tipo de rechazo,Total del pedido,Tarifa mínima por pedido,Vendor Refunds,Descuentos subsidiados por la tienda,Voucher subsidiado por la tienda,Servicio PedidosYa,Cargos,Joker Fee,Is Payable,Is Paid,Ingreso estimado,Cash amount already collected by vendor,Monto adeudado a PedidosYa,Payout Amount,PedidosYa-Funded Discount,PedidosYa-Funded Voucher,Total Discount,Total Voucher,Tax Amount,Artículos
Starbucks Acropolis,1215506855,235038,Plataforma de entrega,Online,Entregado,2024-06-26 08:10,2024-06-26 08:10,,2024-06-26 08:12,2024-06-26 08:16,2024-06-26 08:21,,,,"690,00","0,00","0,00","0,00","0,00","110,40","0,00","0,00",,,"577,12","0,00","0,00","577,12","7,50","0,00","7,50","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Soya, 1 Si, 1 Sin Azúcar, 1 Grande 16oz], 1 Cold Brew Black [1 Sin Azúcar, 1 Alto  12oz]"
Starbucks Acropolis,1215506863,235038,Plataforma de entrega,Online,Entregado,2024-06-26 08:10,2024-06-26 08:11,,2024-06-26 08:14,2024-06-26 08:19,2024-06-26 08:50,,,,"1.650,00","0,00","0,00","0,00","0,00","264,00","0,00","0,00",,,"1.380,06","0,00","0,00","1.380,06","0,00","0,00","0,00","0,00","0,00",10 Croissant de Mantequilla
Starbucks Acropolis,1215506995,235038,Plataforma de entrega,Online,Entregado,2024-06-26 08:17,2024-06-26 08:18,,2024-06-26 08:24,2024-06-26 08:26,2024-06-26 08:29,,,,"815,00","0,00","0,00","0,00","0,00","130,40","0,00","0,00",,,"681,67","0,00","0,00","681,67","0,00","0,00","0,00","0,00","0,00","1 Flat White [1 Caliente, 1 Deslactosada, 1 Splenda, 1 Alto  12oz], 1 Flat White [1 Caliente, 1 Entera, 1 Splenda, 1 Alto  12oz], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1215507076,235038,Plataforma de entrega,Online,Entregado,2024-06-26 08:21,2024-06-26 08:21,,2024-06-26 08:26,2024-06-26 08:30,2024-06-26 08:46,,,,"450,00","0,00","0,00","0,00","0,00","72,00","0,00","0,00",,,"376,38","0,00","0,00","376,38","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Fria, 1 Semidescremada, 1 Crema, 1 Alto  12oz], 1 Croissant de Mantequilla"
Starbucks Acropolis,1215507203,235038,Plataforma de entrega,Online,Entregado,2024-06-26 08:27,2024-06-26 08:27,,2024-06-26 08:30,2024-06-26 08:32,2024-06-26 08:40,,,,"635,00","0,00","0,00","0,00","0,00","101,60","0,00","0,00",,,"531,11","0,00","0,00","531,11","7,50","0,00","7,50","0,00","0,00","1 Panini de Pollo y Tocineta Ahumada, 1 S. Pellegrino 500 mL"
Starbucks Acropolis,1215507314,235038,Plataforma de entrega,Online,Entregado,2024-06-26 08:33,2024-06-26 08:33,,2024-06-26 08:35,2024-06-26 08:38,2024-06-26 08:50,,,,"295,00","0,00","0,00","0,00","0,00","47,20","0,00","0,00",,,"246,74","0,00","0,00","246,74","0,00","0,00","0,00","0,00","0,00","1 Matcha Créme Frappucino [1 Alto  12oz, 1 Entera]"
Starbucks Acropolis,1215507991,235038,Plataforma de entrega,Online,Entregado,2024-06-26 08:58,2024-06-26 08:58,,2024-06-26 09:01,2024-06-26 09:10,2024-06-26 09:18,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Semidescremada, 1 Blanca, 1 Grande 16oz]"
Starbucks Acropolis,1215508589,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-26 09:15,2024-06-26 09:15,,2024-06-26 09:25,2024-06-26 09:28,2024-06-26 09:40,,,,"570,00","0,00","0,00","0,00","0,00","91,20","0,00","0,00",,,"476,75","0,00","0,00","476,75","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Si, 1 Entera], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1215508600,235038,Plataforma de entrega,Online,Entregado,2024-06-26 09:15,2024-06-26 09:15,,2024-06-26 09:24,2024-06-26 09:27,2024-06-26 09:32,,,,"845,00","0,00","0,00","0,00","0,00","135,20","0,00","0,00",,,"706,76","0,00","0,00","706,76","0,00","0,00","0,00","0,00","0,00","1 Strawberry Acai [1 Alto  12oz], 1 Coffee Cake, 1 Panini de Jamón y Queso Suizo"
Starbucks Acropolis,1215510756,235038,Plataforma de entrega,Online,Entregado,2024-06-26 10:01,2024-06-26 10:02,,2024-06-26 10:02,2024-06-26 10:14,2024-06-26 10:20,,,,"680,00","0,00","0,00","0,00","0,00","108,80","0,00","0,00",,,"568,75","0,00","0,00","568,75","0,00","0,00","0,00","0,00","0,00","1 Flat White [1 Alto  12oz, 1 Caliente, 1 Entera, 1 Blanca], 1 Croissant de Mantequilla, 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1215512365,235038,Plataforma de entrega,Online,Entregado,2024-06-26 10:31,2024-06-26 10:31,,2024-06-26 10:32,2024-06-26 10:39,2024-06-26 10:44,,,,"605,00","0,00","0,00","0,00","0,00","96,80","0,00","0,00",,,"506,02","0,00","0,00","506,02","0,00","0,00","0,00","0,00","0,00","1 Java Chip Frappuccino® [1 Alto  12oz, 1 Almond Milk], 1 Mango Dragonfruit [1 Grande 16oz]"
Starbucks Acropolis,1215512427,235038,Plataforma de entrega,Online,Entregado,2024-06-26 10:31,2024-06-26 10:32,,2024-06-26 10:35,2024-06-26 10:39,2024-06-26 10:59,,,,"565,00","0,00","0,00","0,00","0,00","90,40","0,00","0,00",,,"472,57","0,00","0,00","472,57","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Fria, 1 Coconut, 1 Stevia, 1 Aparte, 1 Alto  12oz], 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1215512844,235038,Plataforma de entrega,Online,Entregado,2024-06-26 10:38,2024-06-26 10:38,,2024-06-26 10:38,2024-06-26 10:46,2024-06-26 10:55,,,,"335,00","0,00","0,00","0,00","0,00","53,60","0,00","0,00",,,"280,19","0,00","0,00","280,19","0,00","0,00","0,00","0,00","0,00",1 Dragon Drink [1 Venti 20oz]
Starbucks Acropolis,1215546463,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-26 07:25,2024-06-26 07:25,,2024-06-26 07:32,2024-06-26 07:36,2024-06-26 07:45,,,,"502,00","0,00","0,00","0,00","0,00","80,32","0,00","0,00",,,"419,87","0,00","0,00","419,87","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Entera], 1 Croissant Nocciola"
Starbucks Acropolis,1215547230,235038,Plataforma de entrega,Online,Entregado,2024-06-26 08:30,2024-06-26 08:30,,2024-06-26 08:33,2024-06-26 08:35,2024-06-26 08:45,,,,"535,00","0,00","0,00","0,00","0,00","85,60","0,00","0,00",,,"447,47","0,00","0,00","447,47","0,00","0,00","0,00","0,00","0,00","1 Coffee Frappuccino® [1 Alto  12oz, 1 Almond Milk], 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1215547237,235038,Plataforma de entrega,Online,Entregado,2024-06-26 08:30,2024-06-26 08:30,,2024-06-26 08:32,2024-06-26 08:36,2024-06-26 08:45,,,,"510,00","0,00","0,00","0,00","0,00","81,60","0,00","0,00",,,"426,56","0,00","0,00","426,56","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Fria, 1 Entera, 1 Crema, 1 Aparte, 1 Alto  12oz], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1215547694,235038,Plataforma de entrega,Online,Entregado,2024-06-26 08:49,2024-06-26 08:49,,2024-06-26 08:53,2024-06-26 09:02,2024-06-26 09:10,,,,"900,00","0,00","0,00","0,00","0,00","144,00","0,00","0,00",,,"752,76","0,00","0,00","752,76","0,00","0,00","0,00","0,00","0,00","2 Caramel Macchiato [1 Crema, 1 Mezclada, 1 Si, 1 Grande 16oz, 1 Caliente, 1 Semidescremada, 1 Vainilla, 1 Caramelo]"
Starbucks Acropolis,1215547757,235038,Plataforma de entrega,Online,Entregado,2024-06-26 08:51,2024-06-26 08:52,,2024-06-26 08:52,2024-06-26 09:02,2024-06-26 09:09,,,,"270,00","0,00","0,00","0,00","0,00","43,20","0,00","0,00",,,"225,83","0,00","0,00","225,83","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Sin Azúcar, 1 Alto  12oz, 1 Caliente, 1 Almond Milk]"
Starbucks Acropolis,1215548878,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-26 09:27,2024-06-26 09:28,,2024-06-26 09:28,2024-06-26 09:31,2024-06-26 09:40,,,,"325,00","0,00","0,00","0,00","0,00","52,00","0,00","0,00",,,"271,83","0,00","0,00","271,83","0,00","0,00","0,00","0,00","0,00",1 Mango Dragonfruit Lemonade [1 Venti 20oz]
Starbucks Acropolis,1215549986,235038,Plataforma de entrega,Online,Entregado,2024-06-26 09:46,2024-06-26 09:47,,2024-06-26 09:47,2024-06-26 09:51,2024-06-26 10:00,,,,"845,00","0,00","0,00","0,00","0,00","135,20","0,00","0,00",,,"706,76","0,00","0,00","706,76","0,00","0,00","0,00","0,00","0,00","1 Coffee Cake, 1 Iced Chocolate Shaken Espresso [1 Venti (20oz)], 1 Strawberry Açaí Frozen Refresher [1 Alto (12oz)]"
Starbucks Acropolis,1215550823,235038,Plataforma de entrega,Online,Entregado,2024-06-26 10:04,2024-06-26 10:04,,2024-06-26 10:09,2024-06-26 10:11,2024-06-26 10:18,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Alto  12oz, 1 Fria, 1 Almond Milk, 1 Si, 1 Splenda, 1 Aparte]"
Starbucks Acropolis,1215551009,235038,Plataforma de entrega,Online,Entregado,2024-06-26 10:07,2024-06-26 10:07,,2024-06-26 10:08,2024-06-26 10:16,2024-06-26 10:21,,,,"885,00","0,00","0,00","0,00","0,00","141,60","0,00","0,00",,,"740,21","0,00","0,00","740,21","0,00","0,00","0,00","0,00","0,00","3 Mocha Frappuccino® [1 Semidescremada, 1 Alto  12oz]"
Starbucks Acropolis,1215551496,235038,Plataforma de entrega,Online,Entregado,2024-06-26 10:16,2024-06-26 10:16,,2024-06-26 10:18,2024-06-26 10:21,2024-06-26 10:29,,,,"205,00","0,00","0,00","0,00","0,00","32,80","0,00","0,00",,,"171,46","0,00","0,00","171,46","17,50","0,00","17,50","0,00","0,00",1 Strawberry Acai [1 Alto  12oz]
Starbucks Acropolis,1215553622,235038,Plataforma de entrega,Online,Entregado,2024-06-26 10:50,2024-06-26 10:50,,2024-06-26 10:52,2024-06-26 10:57,2024-06-26 11:05,,,,"610,00","0,00","0,00","0,00","0,00","97,60","0,00","0,00",,,"510,20","0,00","0,00","510,20","0,00","0,00","0,00","0,00","0,00","2 Americano [1 Deslactosada, 1 Splenda, 1 Alto  12oz, 1 Caliente], 1 Croissant de Mantequilla, 1 Blueberry Scone"
Starbucks Acropolis,1215586412,235038,Plataforma de entrega,Online,Entregado,2024-06-26 11:01,2024-06-26 11:01,,2024-06-26 11:03,2024-06-26 11:08,2024-06-26 11:12,,,,"670,00","0,00","0,00","0,00","0,00","107,20","0,00","0,00",,,"560,39","0,00","0,00","560,39","0,00","0,00","0,00","0,00","0,00",2 Dragon Drink [1 Venti 20oz]
Starbucks Acropolis,1215586549,235038,Plataforma de entrega,Online,Entregado,2024-06-26 11:03,2024-06-26 11:03,,2024-06-26 11:04,2024-06-26 11:16,2024-06-26 11:27,,,,"295,00","0,00","0,00","0,00","0,00","47,20","0,00","0,00",,,"246,74","0,00","0,00","246,74","0,00","0,00","0,00","0,00","0,00","1 Java Chip Frappuccino® [1 Alto  12oz, 1 Semidescremada]"
Starbucks Acropolis,1215590057,235038,Plataforma de entrega,Online,Entregado,2024-06-26 11:43,2024-06-26 11:44,,2024-06-26 11:43,2024-06-26 11:48,2024-06-26 11:59,,,,"275,00","0,00","0,00","0,00","0,00","44,00","0,00","0,00",,,"230,01","0,00","0,00","230,01","0,00","0,00","0,00","0,00","0,00","1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1215591110,235038,Plataforma de entrega,Online,Entregado,2024-06-26 11:54,2024-06-26 11:54,,2024-06-26 12:00,2024-06-26 12:01,2024-06-26 12:13,,,,"430,00","0,00","0,00","0,00","0,00","68,80","0,00","0,00",,,"359,65","0,00","0,00","359,65","0,00","0,00","0,00","0,00","0,00","1 Matcha Créme Frappucino [1 Venti 20oz, 1 Almond Milk]"
Starbucks Acropolis,1215591876,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-26 12:02,2024-06-26 12:02,2024-06-26 12:12,2024-06-26 12:06,2024-06-26 12:26,2024-06-26 12:34,,,,"380,00","0,00","0,00","0,00","0,00","60,80","0,00","0,00",,,"317,83","0,00","0,00","317,83","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Grande 16oz, 1 Fria, 1 Almond Milk, 1 Sin Azúcar]"
Starbucks Acropolis,1215596046,235038,Plataforma de entrega,Online,Entregado,2024-06-26 11:22,2024-06-26 11:22,,2024-06-26 11:24,2024-06-26 11:30,2024-06-26 11:36,,,,"205,00","0,00","0,00","0,00","0,00","32,80","0,00","0,00",,,"171,46","0,00","0,00","171,46","0,00","0,00","0,00","0,00","0,00",1 Mango Dragonfruit [1 Alto  12oz]
Starbucks Acropolis,1215641788,235038,Plataforma de entrega,Online,Entregado,2024-06-26 13:18,2024-06-26 13:18,,2024-06-26 13:19,2024-06-26 13:23,2024-06-26 13:31,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Almond Milk, 1 Si, 1 Sin Azúcar, 1 Alto  12oz, 1 Caliente]"
Starbucks Acropolis,1215732800,235038,Plataforma de entrega,Online,Entregado,2024-06-26 14:22,2024-06-26 14:22,,2024-06-26 14:29,2024-06-26 14:30,2024-06-26 14:35,,,,"645,00","0,00","0,00","0,00","0,00","103,20","0,00","0,00",,,"539,48","0,00","0,00","539,48","17,50","0,00","17,50","0,00","0,00","1 Matcha Créme Frappucino [1 Alto  12oz, 1 Si, 1 Semidescremada], 1 Caramel Ribbon Crunch Frappuccino [1 Alto (12oz), 1 Semi Descremada, 1 Si]"
Starbucks Acropolis,1215785734,235038,Plataforma de entrega,Online,Entregado,2024-06-26 15:53,2024-06-26 15:53,,2024-06-26 16:08,2024-06-26 16:12,2024-06-26 16:25,,,,"790,00","0,00","0,00","0,00","0,00","126,40","0,00","0,00",,,"660,76","0,00","0,00","660,76","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Fria, 1 Entera, 1 Alto  12oz], 1 Matcha Latte [1 Sin Azúcar, 1 Alto  12oz, 1 Fria, 1 Soya], 1 Strawberry Acai Lemonade [1 Alto  12oz]"
Starbucks Acropolis,1215786122,235038,Plataforma de entrega,Online,Entregado,2024-06-26 15:56,2024-06-26 15:56,,2024-06-26 15:56,2024-06-26 16:13,2024-06-26 16:16,,,,"355,00","0,00","0,00","0,00","0,00","56,80","0,00","0,00",,,"296,92","0,00","0,00","296,92","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Fria, 1 Semidescremada, 1 Vainilla, 1 Caramelo, 1 Crema, 1 Mezclada, 1 Alto  12oz]"
Starbucks Acropolis,1215787234,235038,Plataforma de entrega,Online,Entregado,2024-06-26 15:02,2024-06-26 15:02,,2024-06-26 15:05,2024-06-26 15:09,2024-06-26 15:15,,,,"320,00","0,00","0,00","0,00","0,00","51,20","0,00","0,00",,,"267,65","0,00","0,00","267,65","0,00","0,00","0,00","0,00","0,00","1 Chai Tea Latte [1 Coconut, 1 Sin Azúcar, 1 No, 1 Alto  12oz, 1 Caliente]"
Starbucks Acropolis,1215792474,235038,Plataforma de entrega,Online,Entregado,2024-06-26 15:40,2024-06-26 15:40,,2024-06-26 15:43,2024-06-26 15:45,2024-06-26 15:53,,,,"380,00","0,00","0,00","0,00","0,00","60,80","0,00","0,00",,,"317,83","0,00","0,00","317,83","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Almond Milk, 1 Venti 20oz, 1 Caliente]"
Starbucks Acropolis,1215792745,235038,Plataforma de entrega,Online,Entregado,2024-06-26 15:43,2024-06-26 15:43,,2024-06-26 15:43,2024-06-26 15:47,2024-06-26 15:55,,,,"590,00","0,00","0,00","0,00","0,00","94,40","0,00","0,00",,,"493,48","0,00","0,00","493,48","75,00","0,00","75,00","0,00","0,00","2 Caramel Frappuccino [1 Si, 1 Entera, 1 Alto  12oz]"
Starbucks Acropolis,1215793784,235038,Plataforma de entrega,Online,Entregado,2024-06-26 15:51,2024-06-26 15:51,,2024-06-26 15:54,2024-06-26 16:08,2024-06-26 16:13,,,,"305,00","0,00","0,00","0,00","0,00","48,80","0,00","0,00",,,"255,10","0,00","0,00","255,10","0,00","0,00","0,00","0,00","0,00",1 Mango Dragonfruit [1 Venti 20oz]
Starbucks Acropolis,1215803676,235038,Plataforma de entrega,Online,Entregado,2024-06-26 16:07,2024-06-26 16:08,,2024-06-26 16:14,2024-06-26 16:20,2024-06-26 16:25,,,,"330,00","0,00","0,00","0,00","0,00","52,80","0,00","0,00",,,"276,01","0,00","0,00","276,01","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Almond Milk]"
Starbucks Acropolis,1215808969,235038,Plataforma de entrega,Online,Entregado,2024-06-26 16:57,2024-06-26 16:58,,2024-06-26 17:06,2024-06-26 17:11,2024-06-26 17:28,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","42,50","0,00","42,50","0,00","0,00","1 Caramel Macchiato [1 Grande 16oz, 1 Fria, 1 Semidescremada, 1 Sin Azúcar]"
Starbucks Acropolis,1215810921,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-26 16:03,2024-06-26 16:03,,2024-06-26 16:14,2024-06-26 16:19,2024-06-26 16:24,,,,"320,00","0,00","0,00","0,00","0,00","51,20","0,00","0,00",,,"267,65","0,00","0,00","267,65","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Fria, 1 Almond Milk, 1 Crema, 1 Aparte, 1 Alto  12oz]"
Starbucks Acropolis,1215812914,235038,Plataforma de entrega,Online,Entregado,2024-06-26 16:21,2024-06-26 16:21,,2024-06-26 16:33,2024-06-26 16:34,2024-06-26 16:40,,,,"410,00","0,00","0,00","0,00","0,00","65,60","0,00","0,00",,,"342,92","0,00","0,00","342,92","0,00","0,00","0,00","0,00","0,00","1 Dragon Drink [1 Alto  12oz], 1 Banana Nut Loaf"
Starbucks Acropolis,1215816576,235038,Plataforma de entrega,Online,Entregado,2024-06-26 16:56,2024-06-26 16:56,,2024-06-26 17:02,2024-06-26 17:05,2024-06-26 17:14,,,,"340,00","0,00","0,00","0,00","0,00","54,40","0,00","0,00",,,"284,38","0,00","0,00","284,38","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Caliente, 1 Almond Milk, 1 Caramel, 1 Caramelo, 1 Sin Azúcar, 1 Aparte, 1 Alto  12oz]"
Starbucks Acropolis,1215817448,235038,Plataforma de entrega,Online,Entregado,2024-06-26 17:05,2024-06-26 17:05,,2024-06-26 17:07,2024-06-26 17:10,2024-06-26 17:24,,,,"855,00","0,00","0,00","0,00","0,00","136,80","0,00","0,00",,,"715,12","0,00","0,00","715,12","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Grande 16oz, 1 Deslactosada], 1 Croissant de Jamón y Queso, 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1215818308,235038,Plataforma de entrega,Online,Entregado,2024-06-26 17:14,2024-06-26 17:14,,2024-06-26 17:20,2024-06-26 17:22,2024-06-26 17:32,,,,"675,00","0,00","0,00","0,00","0,00","108,00","0,00","0,00",,,"564,57","0,00","0,00","564,57","0,00","0,00","0,00","0,00","0,00","1 Chai Tea Latte [1 Deslactosada, 1 Sin Azúcar, 1 No, 1 Grande 16oz, 1 Caliente], 1 Coffee Cake, 1 Blueberry Scone"
Starbucks Acropolis,1215854290,235038,Plataforma de entrega,Online,Entregado,2024-06-26 17:50,2024-06-26 17:50,,2024-06-26 17:53,2024-06-26 17:58,2024-06-26 18:03,,,,"350,00","0,00","0,00","0,00","0,00","56,00","0,00","0,00",,,"292,74","0,00","0,00","292,74","0,00","0,00","0,00","0,00","0,00","1 Caramel Ribbon Crunch Frappuccino [1 Alto (12oz), 1 Entera, 1 Si]"
Starbucks Acropolis,1215858877,235038,Plataforma de entrega,Online,Entregado,2024-06-26 17:21,2024-06-26 17:21,,2024-06-26 17:27,2024-06-26 17:32,2024-06-26 17:37,,,,"1.175,00","0,00","0,00","0,00","0,00","188,00","0,00","0,00",,,"982,77","0,00","0,00","982,77","0,00","0,00","0,00","0,00","0,00","1 Mango Dragonfruit [1 Grande 16oz], 2 Sandwich de Tocineta, Queso Gouda & Huevo, 1 Caramel Ribbon Crunch Frappuccino [1 Entera, 1 Si, 1 Alto (12oz)]"
Starbucks Acropolis,1215860066,235038,Plataforma de entrega,Online,Entregado,2024-06-26 17:30,2024-06-26 17:30,,2024-06-26 17:39,2024-06-26 17:41,2024-06-26 17:49,,,,"575,00","0,00","0,00","0,00","0,00","92,00","0,00","0,00",,,"480,93","0,00","0,00","480,93","17,50","0,00","17,50","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Almond Milk], 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1215861742,235038,Plataforma de entrega,Online,Entregado,2024-06-26 17:46,2024-06-26 17:46,,2024-06-26 17:47,2024-06-26 17:53,2024-06-26 18:01,,,,"610,00","0,00","0,00","0,00","0,00","97,60","0,00","0,00",,,"510,20","0,00","0,00","510,20","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Grande 16oz, 1 Deslactosada], 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1215921338,235038,Plataforma de entrega,Online,Entregado,2024-06-26 19:18,2024-06-26 19:18,,2024-06-26 19:19,2024-06-26 19:29,2024-06-26 19:35,,,,"970,00","0,00","0,00","0,00","0,00","155,20","0,00","0,00",,,"811,31","0,00","0,00","811,31","0,00","0,00","0,00","0,00","0,00",2 Panini de Pollo y Tocineta Ahumada
Starbucks Acropolis,1215959222,235038,Plataforma de entrega,Online,Entregado,2024-06-26 19:51,2024-06-26 19:51,,2024-06-26 20:05,2024-06-26 20:06,2024-06-26 20:16,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Espresso Frappuccino® [1 Entera, 1 Grande 16oz]"
Starbucks Acropolis,1216024444,235038,Plataforma de entrega,Online,Entregado,2024-06-26 20:37,2024-06-26 20:37,,2024-06-26 20:39,2024-06-26 20:42,2024-06-26 20:51,,,,"385,00","0,00","0,00","0,00","0,00","61,60","0,00","0,00",,,"322,01","0,00","0,00","322,01","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Entera, 1 Splenda, 1 Venti 20oz]"
Starbucks Acropolis,1216027134,235038,Plataforma de entrega,Online,Entregado,2024-06-26 20:13,2024-06-26 20:13,,2024-06-26 20:14,2024-06-26 20:20,2024-06-26 20:32,,,,"435,00","0,00","0,00","0,00","0,00","69,60","0,00","0,00",,,"363,83","0,00","0,00","363,83","0,00","0,00","0,00","0,00","0,00","1 Americano [1 Caliente, 1 Soya, 1 Crema, 1 Venti 20oz], 1 Coffee Cake"
Starbucks Acropolis,1216142209,235038,Plataforma de entrega,Online,Entregado,2024-06-26 21:42,2024-06-26 21:42,,2024-06-26 21:45,2024-06-26 21:53,2024-06-26 22:07,,,,"330,00","0,00","0,00","0,00","0,00","52,80","0,00","0,00",,,"276,01","0,00","0,00","276,01","0,00","0,00","0,00","0,00","0,00","1 Banana Nut Loaf, 1 Blueberry Scone"
Starbucks Acropolis,1216216813,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-27 07:44,2024-06-27 07:44,,2024-06-27 07:49,2024-06-27 08:00,2024-06-27 08:11,,,,"395,00","0,00","0,00","0,00","0,00","63,20","0,00","0,00",,,"330,38","0,00","0,00","330,38","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Si, 1 Entera, 1 Venti 20oz]"
Starbucks Acropolis,1216217056,235038,Plataforma de entrega,Online,Entregado,2024-06-27 08:06,2024-06-27 08:06,,2024-06-27 08:07,2024-06-27 08:21,2024-06-27 08:25,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Entera, 1 Sin Azúcar, 1 Grande 16oz]"
Starbucks Acropolis,1216218083,235038,Plataforma de entrega,Online,Entregado,2024-06-27 08:51,2024-06-27 08:51,,2024-06-27 08:51,2024-06-27 08:58,2024-06-27 09:08,,,,"285,00","0,00","0,00","0,00","0,00","45,60","0,00","0,00",,,"238,37","0,00","0,00","238,37","0,00","0,00","0,00","0,00","0,00","1 Cafè Mocha [1 Caliente, 1 Semidescremada, 1 Sin Azúcar, 1 Aparte, 1 Alto  12oz]"
Starbucks Acropolis,1216218146,235038,Plataforma de entrega,Online,Entregado,2024-06-27 08:54,2024-06-27 08:54,,2024-06-27 08:54,2024-06-27 08:58,2024-06-27 09:03,,,,"280,00","0,00","0,00","0,00","0,00","44,80","0,00","0,00",,,"234,19","0,00","0,00","234,19","172,50","0,00","172,50","0,00","0,00","1 Café Latte [1 Vainilla, 1 Alto  12oz, 1 Fria, 1 Entera]"
Starbucks Acropolis,1216218201,235038,Plataforma de entrega,Online,Entregado,2024-06-27 08:55,2024-06-27 08:55,,2024-06-27 08:58,2024-06-27 09:07,2024-06-27 09:20,,,,"600,00","0,00","0,00","0,00","0,00","96,00","0,00","0,00",,,"501,84","0,00","0,00","501,84","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Caramelo, 1 Crema, 1 Aparte, 1 Alto  12oz, 1 Caliente, 1 Almond Milk], 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1216251983,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-27 07:08,2024-06-27 07:08,,2024-06-27 07:09,2024-06-27 07:14,2024-06-27 07:18,,,,"590,00","0,00","0,00","0,00","0,00","94,40","0,00","0,00",,,"493,48","0,00","0,00","493,48","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Entera], 1 Double Chocolate Chip Frappuccino® [1 Alto  12oz, 1 Entera]"
Starbucks Acropolis,1216252129,235038,Plataforma de entrega,Online,Entregado,2024-06-27 07:36,2024-06-27 07:36,,2024-06-27 07:38,2024-06-27 07:43,2024-06-27 07:51,,,,"295,00","0,00","0,00","0,00","0,00","47,20","0,00","0,00",,,"246,74","0,00","0,00","246,74","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Entera]"
