Nombre del local,ID de pedido,ID del restaurante,Método de entrega,Forma de pago,Estado del pedido,Fecha del pedido,Aceptado en,Lista para retiro,Rider near pickup at,Enviado a,Entregado en,Cancelado en,Motivo de rechazo,Tipo de rechazo,Total del pedido,Tarifa mínima por pedido,Vendor Refunds,Descuentos subsidiados por la tienda,Voucher subsidiado por la tienda,Servicio PedidosYa,Cargos,Joker Fee,Is Payable,Is Paid,Ingreso estimado,Cash amount already collected by vendor,Monto adeudado a PedidosYa,Payout Amount,PedidosYa-Funded Discount,PedidosYa-Funded Voucher,Total Discount,Total Voucher,Tax Amount,Artículos
Starbucks Acropolis,1189928158,235038,Plataforma de entrega,Online,Entregado,2024-06-01 15:30,2024-06-01 15:30,2024-06-01 15:34,2024-06-01 15:36,2024-06-01 15:36,2024-06-01 15:42,,,,"380,00","0,00","0,00","0,00","0,00","60,80","0,00","0,00",,,"317,83","0,00","0,00","317,83","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Grande 16oz, 1 Caliente, 1 Almond Milk, 1 Sin Azúcar, 1 Aparte, 1 No]"
Starbucks Acropolis,1189995091,235038,Plataforma de entrega,Online,Entregado,2024-06-01 15:43,2024-06-01 15:44,,2024-06-01 15:48,2024-06-01 15:50,2024-06-01 16:04,,,,"297,00","0,00","0,00","0,00","0,00","47,52","0,00","0,00",,,"248,41","0,00","0,00","248,41","37,50","0,00","37,50","0,00","0,00","1 Blueberry Scone, 2 Mini Pastel de Nata"
Starbucks Acropolis,1189995250,235038,Plataforma de entrega,Online,Entregado,2024-06-01 15:42,2024-06-01 15:43,,2024-06-01 15:48,2024-06-01 15:50,2024-06-01 15:57,,,,"460,00","0,00","0,00","0,00","0,00","73,60","0,00","0,00",,,"384,74","0,00","0,00","384,74","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Fria, 1 Entera, 1 Sin Azúcar, 1 Alto  12oz], 1 Pan De Chocolate"
Starbucks Acropolis,1190018950,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-01 16:27,2024-06-01 16:27,,2024-06-01 16:30,2024-06-01 16:33,2024-06-01 16:36,,,,"550,00","0,00","0,00","0,00","0,00","88,00","0,00","0,00",,,"460,02","0,00","0,00","460,02","0,00","0,00","0,00","0,00","0,00","1 Strawberry Acai [1 Grande 16oz], 1 Sandwich de Tocineta de Pavo Low-Fat & Huevo"
Starbucks Acropolis,1190021325,235038,Plataforma de entrega,Online,Entregado,2024-06-01 16:45,2024-06-01 16:45,,2024-06-01 17:00,2024-06-01 17:02,2024-06-01 17:16,,,,"430,00","0,00","0,00","0,00","0,00","68,80","0,00","0,00",,,"359,65","0,00","0,00","359,65","37,50","0,00","37,50","0,00","0,00","1 Blueberry Scone, 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1190021674,235038,Plataforma de entrega,Online,Entregado,2024-06-01 16:43,2024-06-01 16:43,,2024-06-01 16:44,2024-06-01 16:55,2024-06-01 17:01,,,,"296,00","0,00","0,00","0,00","0,00","47,36","0,00","0,00",,,"247,57","0,00","0,00","247,57","0,00","0,00","0,00","0,00","0,00","1 Strawberry Acai Lemonade [1 Alto  12oz], 1 Mini Pastel de Nata"
Starbucks Acropolis,1190023926,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-01 16:59,2024-06-01 16:59,,2024-06-01 17:02,2024-06-01 17:02,2024-06-01 17:07,,,,"325,00","0,00","0,00","0,00","0,00","52,00","0,00","0,00",,,"271,83","0,00","0,00","271,83","0,00","0,00","0,00","0,00","0,00",1 Iced Chocolate Shaken Espresso [1 Alto (12oz)]
Starbucks Acropolis,1190050654,235038,Plataforma de entrega,Online,Entregado,2024-06-01 16:40,2024-06-01 16:40,,2024-06-01 16:43,2024-06-01 16:55,2024-06-01 17:11,,,,"500,00","0,00","0,00","0,00","0,00","80,00","0,00","0,00",,,"418,20","0,00","0,00","418,20","0,00","0,00","0,00","0,00","0,00","1 Chocolate Chip Cookies, 1 Strawberry Açaí Frozen Refresher [1 Venti (20oz)]"
Starbucks Acropolis,1190079547,235038,Plataforma de entrega,Online,Entregado,2024-06-01 17:56,2024-06-01 17:56,,2024-06-01 18:00,2024-06-01 18:13,2024-06-01 18:38,,,,"950,00","0,00","0,00","0,00","0,00","152,00","0,00","0,00",,,"794,58","0,00","0,00","794,58","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Entera], 1 Chocolate Chip Cookies, 1 Pan De Chocolate, 1 Vanilla Bean Latte [1 Alto  12oz, 1 Entera]"
Starbucks Acropolis,1190081159,235038,Plataforma de entrega,Online,Entregado,2024-06-01 18:07,2024-06-01 18:08,,2024-06-01 18:08,2024-06-01 18:19,2024-06-01 18:25,,,,"360,00","0,00","0,00","0,00","0,00","57,60","0,00","0,00",,,"301,10","0,00","0,00","301,10","0,00","0,00","0,00","0,00","0,00","1 Coffee Frappuccino® [1 Grande 16oz, 1 Almond Milk]"
Starbucks Acropolis,1190084056,235038,Plataforma de entrega,Online,Entregado,2024-06-01 17:48,2024-06-01 17:49,,2024-06-01 17:50,2024-06-01 17:55,2024-06-01 18:02,,,,"690,00","0,00","0,00","0,00","0,00","110,40","0,00","0,00",,,"577,12","0,00","0,00","577,12","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Venti 20oz, 1 Si, 1 Deslactosada], 1 Vanilla Cream Frappuccino® [1 Alto  12oz, 1 Si, 1 Deslactosada]"
Starbucks Acropolis,1190085596,235038,Plataforma de entrega,Online,Entregado,2024-06-01 17:56,2024-06-01 17:57,,2024-06-01 18:00,2024-06-01 18:13,2024-06-01 18:22,,,,"590,00","0,00","0,00","0,00","0,00","94,40","0,00","0,00",,,"493,48","0,00","0,00","493,48","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Entera], 1 Double Chocolate Chip Frappuccino® [1 Alto  12oz, 1 Deslactosada]"
Starbucks Acropolis,1190086855,235038,Plataforma de entrega,Online,Entregado,2024-06-01 18:05,2024-06-01 18:05,,2024-06-01 18:08,2024-06-01 18:18,2024-06-01 18:32,,,,"695,00","0,00","0,00","0,00","0,00","111,20","0,00","0,00",,,"581,30","0,00","0,00","581,30","0,00","0,00","0,00","0,00","0,00","1 Chai Tea Latte Frappuccino® [1 Grande 16oz, 1 Semidescremada], 1 Matcha Créme Frappucino [1 Alto  12oz, 1 Almond Milk]"
Starbucks Acropolis,1190087406,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-01 18:08,2024-06-01 18:08,,2024-06-01 18:10,2024-06-01 18:20,2024-06-01 18:29,,,,"990,00","0,00","0,00","0,00","0,00","158,40","0,00","0,00",,,"828,04","0,00","0,00","828,04","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Almond Milk, 1 Alto  12oz], 1 Caramel Frappuccino [1 Alto  12oz, 1 Entera], 1 Vanilla Cream Frappuccino® [1 Grande 16oz, 1 Si, 1 Entera]"
Starbucks Acropolis,1190089895,235038,Plataforma de entrega,Online,Entregado,2024-06-01 18:25,2024-06-01 18:25,,2024-06-01 18:27,2024-06-01 18:29,2024-06-01 18:36,,,,"335,00","0,00","0,00","0,00","0,00","53,60","0,00","0,00",,,"280,19","0,00","0,00","280,19","0,00","0,00","0,00","0,00","0,00",1 Pink Drink [1 Venti 20oz]
Starbucks Acropolis,1190157260,235038,Plataforma de entrega,Online,Entregado,2024-06-01 18:47,2024-06-01 18:47,,2024-06-01 18:52,2024-06-01 18:56,2024-06-01 19:13,,,,"530,00","0,00","0,00","0,00","0,00","84,80","0,00","0,00",,,"443,29","0,00","0,00","443,29","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Si, 1 Entera], 1 Croissant de Mantequilla"
Starbucks Acropolis,1190165034,235038,Plataforma de entrega,Online,Entregado,2024-06-01 18:42,2024-06-01 18:42,,2024-06-01 18:44,2024-06-01 18:48,2024-06-01 18:52,,,,"625,00","0,00","0,00","0,00","0,00","100,00","0,00","0,00",,,"522,75","0,00","0,00","522,75","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Entera], 2 Croissant de Mantequilla"
Starbucks Acropolis,1190291183,235038,Plataforma de entrega,Online,Entregado,2024-06-01 19:57,2024-06-01 19:57,,2024-06-01 19:57,2024-06-01 20:02,2024-06-01 20:07,,,,"325,00","0,00","0,00","0,00","0,00","52,00","0,00","0,00",,,"271,83","0,00","0,00","271,83","27,50","0,00","27,50","0,00","0,00","1 Hot Chocolate [1 Grande 16oz, 1 Deslactosada, 1 Si]"
Starbucks Acropolis,1190354791,235038,Plataforma de entrega,Online,Entregado,2024-06-01 20:21,2024-06-01 20:21,,2024-06-01 20:22,2024-06-01 20:31,2024-06-01 20:37,,,,"295,00","0,00","0,00","0,00","0,00","47,20","0,00","0,00",,,"246,74","0,00","0,00","246,74","0,00","0,00","0,00","0,00","0,00","1 Matcha Créme Frappucino [1 Entera, 1 Alto  12oz, 1 Si]"
Starbucks Acropolis,1190420901,235038,Plataforma de entrega,Online,Entregado,2024-06-01 20:58,2024-06-01 20:58,,2024-06-01 21:07,2024-06-01 21:18,2024-06-01 21:27,,,,"2.745,00","0,00","0,00","0,00","0,00","439,20","0,00","0,00",,,"2.295,92","0,00","0,00","2.295,92","0,00","0,00","0,00","0,00","0,00","1 Cafè Mocha [1 Caliente, 1 Soya, 1 Alto  12oz, 1 Blanca], 1 Café Latte [1 Alto  12oz, 1 Almond Milk, 1 Caliente], 1 Café Latte [1 Alto  12oz, 1 Fria, 1 Entera, 1 Vainilla], 1 Café Latte [1 Entera, 1 Venti 20oz, 1 Fria], 1 Café Latte [1 Grande 16oz, 1 Fria, 1 Entera, 1 Vainilla], 1 Cold Brew Black [1 Blanca, 1 Alto  12oz], 3 Croissant de Mantequilla, 1 Blueberry Scone, 1 Vanilla Bean Latte [1 Entera, 1 Alto  12oz]"
Starbucks Acropolis,1190425895,235038,Retirado,Online,Entregado,2024-06-01 21:16,2024-06-01 21:17,2024-06-01 21:33,,,2024-06-01 21:33,,,,"305,00","0,00","0,00","0,00","0,00","48,80","0,00","0,00",,,"255,11","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1 Strawberry Acai [1 Venti 20oz]
Starbucks Acropolis,1190460816,235038,Plataforma de entrega,Online,Entregado,2024-06-01 21:23,2024-06-01 21:23,,2024-06-01 21:28,2024-06-01 21:37,2024-06-01 21:49,,,,"1.275,00","0,00","0,00","0,00","0,00","204,00","0,00","0,00",,,"1.066,41","0,00","0,00","1.066,41","25,00","0,00","25,00","0,00","0,00","1 Café Latte [1 Fria, 1 Almond Milk, 1 Alto  12oz], 2 Café Latte [1 Alto  12oz, 1 Caliente, 1 Entera, 1 Si], 1 Café Latte [1 Caliente, 1 Almond Milk, 1 Si, 1 Alto  12oz]"
Starbucks Acropolis,1190487552,235038,Plataforma de entrega,Online,Entregado,2024-06-01 21:41,2024-06-01 21:41,2024-06-01 21:51,2024-06-01 21:47,2024-06-01 21:52,2024-06-01 22:07,,,,"500,00","0,00","0,00","0,00","0,00","80,00","0,00","0,00",,,"418,20","0,00","0,00","418,20","47,50","0,00","47,50","0,00","0,00","1 Croissant de Jamón y Queso, 1 Strawberry Açaí Frozen Refresher [1 Alto (12oz)]"
Starbucks Acropolis,1190728218,235038,Plataforma de entrega,Online,Entregado,2024-06-02 09:48,2024-06-02 09:48,,2024-06-02 09:53,2024-06-02 10:01,2024-06-02 10:03,,,,"600,00","0,00","0,00","0,00","0,00","96,00","0,00","0,00",,,"501,84","0,00","0,00","501,84","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Caliente, 1 Almond Milk, 1 Crema, 1 Alto  12oz], 2 Croissant de Mantequilla"
Starbucks Acropolis,1190728235,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-02 09:48,2024-06-02 09:49,,2024-06-02 09:52,2024-06-02 09:55,2024-06-02 10:16,,,,"395,00","0,00","0,00","0,00","0,00","63,20","0,00","0,00",,,"330,38","0,00","0,00","330,38","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Venti 20oz, 1 Entera]"
Starbucks Acropolis,1190728427,235038,Plataforma de entrega,Online,Entregado,2024-06-02 09:52,2024-06-02 09:52,,2024-06-02 09:54,2024-06-02 10:10,2024-06-02 10:18,,,,"320,00","0,00","0,00","0,00","0,00","51,20","0,00","0,00",,,"267,65","0,00","0,00","267,65","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 No, 1 Alto  12oz, 1 Caliente, 1 Soya, 1 Sin Azúcar, 1 Aparte]"
Starbucks Acropolis,1190730184,235038,Plataforma de entrega,Online,Entregado,2024-06-02 10:19,2024-06-02 10:19,,2024-06-02 10:25,2024-06-02 10:29,2024-06-02 10:34,,,,"531,00","0,00","0,00","0,00","0,00","84,96","0,00","0,00",,,"444,13","0,00","0,00","444,13","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Semidescremada, 1 Alto  12oz, 1 Si], 1 Croissant de Mantequilla, 1 Donut de Nocciola"
Starbucks Acropolis,1190755611,235038,Plataforma de entrega,Online,Entregado,2024-06-02 08:58,2024-06-02 08:59,,2024-06-02 09:00,2024-06-02 09:06,2024-06-02 09:15,,,,"280,00","0,00","0,00","0,00","0,00","44,80","0,00","0,00",,,"234,19","0,00","0,00","234,19","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Fria, 1 Entera, 1 Caramel, 1 Alto  12oz]"
Starbucks Acropolis,1190787555,235038,Plataforma de entrega,Online,Entregado,2024-06-02 09:40,2024-06-02 09:40,,2024-06-02 09:40,2024-06-02 09:49,2024-06-02 10:00,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Semidescremada]"
Starbucks Acropolis,1190787690,235038,Plataforma de entrega,Online,Entregado,2024-06-02 09:43,2024-06-02 09:43,,2024-06-02 09:47,2024-06-02 09:49,2024-06-02 09:55,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","17,50","0,00","17,50","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Si, 1 Semidescremada]"
Starbucks Acropolis,1190787930,235038,Plataforma de entrega,Online,Entregado,2024-06-02 09:47,2024-06-02 09:47,,2024-06-02 09:47,2024-06-02 10:01,2024-06-02 10:09,,,,"320,00","0,00","0,00","0,00","0,00","51,20","0,00","0,00",,,"267,65","0,00","0,00","267,65","0,00","0,00","0,00","0,00","0,00","1 Chai Tea Latte [1 Caliente, 1 Almond Milk, 1 Sin Azúcar, 1 No, 1 Alto  12oz]"
Starbucks Acropolis,1190788214,235038,Plataforma de entrega,Online,Entregado,2024-06-02 09:53,2024-06-02 09:53,,2024-06-02 09:54,2024-06-02 10:10,2024-06-02 10:22,,,,"590,00","0,00","0,00","0,00","0,00","94,40","0,00","0,00",,,"493,48","0,00","0,00","493,48","0,00","0,00","0,00","0,00","0,00","2 Caramel Frappuccino [1 Alto  12oz, 1 Entera]"
Starbucks Acropolis,1190788607,235038,Plataforma de entrega,Online,Entregado,2024-06-02 10:00,2024-06-02 10:00,,2024-06-02 10:03,2024-06-02 10:12,2024-06-02 10:17,,,,"275,00","0,00","0,00","0,00","0,00","44,00","0,00","0,00",,,"230,01","0,00","0,00","230,01","0,00","0,00","0,00","0,00","0,00","1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1190803477,235038,Plataforma de entrega,Online,Entregado,2024-06-02 10:26,2024-06-02 10:26,,2024-06-02 10:28,2024-06-02 10:37,2024-06-02 11:00,,,,"460,00","0,00","0,00","0,00","0,00","73,60","0,00","0,00",,,"384,74","0,00","0,00","384,74","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Entera], 1 Croissant de Mantequilla"
Starbucks Acropolis,1190804812,235038,Plataforma de entrega,Online,Entregado,2024-06-02 10:43,2024-06-02 10:43,,2024-06-02 10:52,2024-06-02 11:10,2024-06-02 11:16,,,,"1.140,00","0,00","0,00","0,00","0,00","182,40","0,00","0,00",,,"953,50","0,00","0,00","953,50","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Grande 16oz, 1 Fria, 1 Deslactosada, 1 Blanca, 1 Mezclada, 1 No], 1 Caramel Frappuccino [1 Venti 20oz, 1 Semidescremada], 1 Lemon Loaf, 1 Pan De Chocolate"
Starbucks Acropolis,1190810486,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-02 10:23,2024-06-02 10:24,,2024-06-02 10:25,2024-06-02 10:34,2024-06-02 10:45,,,,"570,00","0,00","0,00","0,00","0,00","91,20","0,00","0,00",,,"476,75","0,00","0,00","476,75","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Alto  12oz, 1 Si, 1 Entera], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1190810494,235038,Plataforma de entrega,,Cancelado,2024-06-02 10:23,2024-06-02 10:24,,2024-06-02 10:25,2024-06-02 10:39,,2024-06-02 10:46,Repartidor inalcanzable,Owner:Logistics,"2.340,00","0,00","982,80","0,00","0,00","0,00","0,00","0,00",,,"982,80","0,00","0,00","982,80","0,00","0,00","0,00","0,00","0,00","2 Java Chip Frappuccino® [1 Alto  12oz, 1 Si, 1 Deslactosada], 1 Mocha Frappuccino® [1 Si, 1 Alto  12oz, 1 Coconut], 1 Strawberries & Cream Frappuccino® [1 Alto  12oz, 1 Si, 1 Deslactosada], 1 Croissant de Mantequilla, 1 Pan De Chocolate, 3 Croissant de Jamón y Queso"
Starbucks Acropolis,1190811133,235038,Plataforma de entrega,Online,Entregado,2024-06-02 10:32,2024-06-02 10:32,,2024-06-02 10:34,2024-06-02 10:52,2024-06-02 11:08,,,,"640,00","0,00","0,00","0,00","0,00","102,40","755,20","0,00",,,"-219,90","0,00","219,90","0,00","0,00","0,00","0,00","0,00","0,00","1 Matcha Créme Frappucino [1 Venti 20oz, 1 Si, 1 Semidescremada], 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1190811349,235038,Plataforma de entrega,Online,Entregado,2024-06-02 10:34,2024-06-02 10:34,,2024-06-02 10:35,2024-06-02 10:52,2024-06-02 11:01,,,,"690,00","0,00","0,00","0,00","0,00","110,40","0,00","0,00",,,"577,12","0,00","0,00","577,12","0,00","0,00","0,00","0,00","0,00","2 Caramel Macchiato [1 Blanca, 1 Aparte, 1 Grande 16oz, 1 Caliente, 1 Deslactosada]"
Starbucks Acropolis,1190814048,235038,Plataforma de entrega,Online,Entregado,2024-06-02 11:05,2024-06-02 11:05,,2024-06-02 11:05,2024-06-02 11:21,2024-06-02 11:25,,,,"655,00","0,00","0,00","0,00","0,00","104,80","0,00","0,00",,,"547,84","0,00","0,00","547,84","27,50","0,00","27,50","0,00","0,00","1 Matcha Latte [1 Splenda, 1 Mezclada, 1 No, 1 Grande 16oz, 1 Fria, 1 Coconut], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1190814553,235038,Plataforma de entrega,Online,Entregado,2024-06-02 11:10,2024-06-02 11:10,,2024-06-02 11:15,2024-06-02 11:21,2024-06-02 11:28,,,,"1.205,00","0,00","0,00","0,00","0,00","192,80","0,00","0,00",,,"1.007,86","0,00","0,00","1.007,86","27,50","0,00","27,50","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Semidescremada, 1 Si, 1 Sin Azúcar, 1 Aparte, 1 Grande 16oz], 1 Caramel Frappuccino [1 Grande 16oz, 1 Deslactosada], 1 Coffee Cake, 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1190815482,235038,Plataforma de entrega,Online,Entregado,2024-06-02 11:19,2024-06-02 11:20,,2024-06-02 11:19,2024-06-02 11:28,2024-06-02 11:36,,,,"540,00","0,00","0,00","0,00","0,00","86,40","0,00","0,00",,,"451,66","0,00","0,00","451,66","0,00","0,00","0,00","0,00","0,00","1 Matcha Créme Frappucino [1 Alto  12oz, 1 Si, 1 Semidescremada], 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1190834863,235038,Plataforma de entrega,Online,Entregado,2024-06-02 10:59,2024-06-02 11:00,,2024-06-02 11:03,2024-06-02 11:10,2024-06-02 11:20,,,,"670,00","0,00","0,00","0,00","0,00","107,20","0,00","0,00",,,"560,39","0,00","0,00","560,39","0,00","0,00","0,00","0,00","0,00","1 Java Chip Frappuccino® [1 Grande 16oz, 1 Semidescremada], 1 Cold Brew Black [1 Stevia, 1 Aparte, 1 Venti 20oz]"
Starbucks Acropolis,1190859365,235038,Plataforma de entrega,Online,Entregado,2024-06-02 11:16,2024-06-02 11:16,,2024-06-02 11:16,2024-06-02 11:28,2024-06-02 11:32,,,,"640,00","0,00","0,00","0,00","0,00","102,40","0,00","0,00",,,"535,30","0,00","0,00","535,30","0,00","0,00","0,00","0,00","0,00","1 Matcha Créme Frappucino [1 Grande 16oz, 1 Si, 1 Deslactosada], 1 Sandwich de Tocineta de Pavo Low-Fat & Huevo"
Starbucks Acropolis,1190861368,235038,Plataforma de entrega,Online,Entregado,2024-06-02 11:34,2024-06-02 11:35,2024-06-02 11:39,2024-06-02 11:34,2024-06-02 11:40,2024-06-02 11:56,,,,"440,00","0,00","0,00","0,00","0,00","70,40","0,00","0,00",,,"368,02","0,00","0,00","368,02","0,00","0,00","0,00","0,00","0,00","1 Strawberry Acai [1 Grande 16oz], 1 Croissant de Mantequilla"
Starbucks Acropolis,1190911156,235038,Plataforma de entrega,Online,Entregado,2024-06-02 12:25,2024-06-02 12:25,,2024-06-02 12:27,2024-06-02 12:43,2024-06-02 12:57,,,,"1.910,00","0,00","0,00","0,00","0,00","305,60","0,00","0,00",,,"1.597,52","0,00","0,00","1.597,52","42,50","0,00","42,50","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Si, 1 Semidescremada], 2 Caramel Frappuccino [1 Alto  12oz, 1 Semidescremada], 1 Brownie de Chocolate, 1 Danés de Queso, 2 Croissant de Jamón y Queso, 1 Strawberry Açaí Frozen Refresher [1 Alto (12oz)]"
Starbucks Acropolis,1190918413,235038,Plataforma de entrega,Online,Entregado,2024-06-02 12:17,2024-06-02 12:17,,2024-06-02 12:17,2024-06-02 12:25,2024-06-02 12:28,,,,"585,00","0,00","0,00","0,00","0,00","93,60","0,00","0,00",,,"489,29","0,00","0,00","489,29","0,00","0,00","0,00","0,00","0,00","1 Croissant de Mantequilla, 1 Danés de Queso, 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1190921194,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-02 12:36,2024-06-02 12:37,,2024-06-02 12:40,2024-06-02 12:43,2024-06-02 12:51,,,,"450,00","0,00","0,00","0,00","0,00","72,00","0,00","0,00",,,"376,38","0,00","0,00","376,38","545,00","0,00","545,00","0,00","0,00",2 Pan De Chocolate
Starbucks Acropolis,1190978981,235038,Plataforma de entrega,Online,Entregado,2024-06-02 12:50,2024-06-02 12:50,,2024-06-02 12:54,2024-06-02 13:05,2024-06-02 13:16,,,,"842,00","0,00","0,00","0,00","0,00","134,72","0,00","0,00",,,"704,25","0,00","0,00","704,25","0,00","0,00","0,00","0,00","0,00","2 Chocolate Chip Cookies, 1 Vanilla Bean Latte [1 Grande 16oz, 1 Entera], 1 Croissant Nocciola"
Starbucks Acropolis,1190986495,235038,Retirado,Online,Entregado,2024-06-02 12:47,2024-06-02 12:48,2024-06-02 13:05,,,2024-06-02 13:05,,,,"610,00","0,00","0,00","0,00","0,00","97,60","0,00","0,00",,,"510,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2 Strawberry Acai [1 Venti 20oz]
Starbucks Acropolis,1190986913,235038,Plataforma de entrega,Online,Entregado,2024-06-02 12:54,2024-06-02 12:54,,2024-06-02 13:05,2024-06-02 13:09,2024-06-02 13:22,,,,"730,00","0,00","0,00","0,00","0,00","116,80","0,00","0,00",,,"610,57","0,00","0,00","610,57","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Entera], 1 Chocolate Chip Cookies, 2 Danés de Queso"
Starbucks Acropolis,1191059940,235038,Plataforma de entrega,Online,Entregado,2024-06-02 13:37,2024-06-02 13:37,,2024-06-02 13:39,2024-06-02 13:47,2024-06-02 13:52,,,,"625,00","0,00","0,00","0,00","0,00","100,00","0,00","0,00",,,"522,75","0,00","0,00","522,75","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Entera], 2 Croissant de Mantequilla"
Starbucks Acropolis,1191064361,235038,Plataforma de entrega,Online,Entregado,2024-06-02 13:58,2024-06-02 13:59,,2024-06-02 14:04,2024-06-02 14:05,2024-06-02 14:11,,,,"570,00","0,00","0,00","0,00","0,00","91,20","0,00","0,00",,,"476,75","0,00","0,00","476,75","0,00","0,00","0,00","0,00","0,00","1 Strawberry Acai Lemonade [1 Grande 16oz], 1 Sandwich de Tocineta de Pavo Low-Fat & Huevo"
Starbucks Acropolis,1191145527,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-02 14:59,2024-06-02 14:59,,2024-06-02 15:04,2024-06-02 15:05,2024-06-02 15:13,,,,"270,00","0,00","0,00","0,00","0,00","43,20","0,00","0,00",,,"225,83","0,00","0,00","225,83","0,00","0,00","0,00","0,00","0,00",2 Brownie de Chocolate
Starbucks Acropolis,1191183365,235038,Plataforma de entrega,Online,Entregado,2024-06-02 15:17,2024-06-02 15:17,,2024-06-02 15:20,2024-06-02 15:25,2024-06-02 15:31,,,,"330,00","0,00","0,00","0,00","0,00","52,80","0,00","0,00",,,"276,01","0,00","0,00","276,01","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Si, 1 Almond Milk]"
Starbucks Acropolis,1191200125,235038,Plataforma de entrega,Online,Entregado,2024-06-02 15:17,2024-06-02 15:17,,2024-06-02 15:20,2024-06-02 15:25,2024-06-02 15:40,,,,"380,00","0,00","0,00","0,00","0,00","60,80","0,00","0,00",,,"317,83","0,00","0,00","317,83","0,00","0,00","0,00","0,00","0,00","1 Pink Drink [1 Alto  12oz], 1 Danés de Queso"
Starbucks Acropolis,1191221954,235038,Plataforma de entrega,Online,Entregado,2024-06-02 15:49,2024-06-02 15:49,2024-06-02 16:05,2024-06-02 16:07,2024-06-02 16:08,2024-06-02 16:38,,,,"1.095,00","0,00","0,00","0,00","0,00","175,20","0,00","0,00",,,"915,86","0,00","0,00","915,86","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Si, 1 Semidescremada, 1 Grande 16oz], 1 Caramel Frappuccino [1 Semidescremada, 1 Grande 16oz, 1 Si], 1 Double Chocolate Chip Frappuccino® [1 Si, 1 Semidescremada, 1 Grande 16oz]"
Starbucks Acropolis,1191224944,235038,Plataforma de entrega,Online,Entregado,2024-06-02 15:56,2024-06-02 15:56,2024-06-02 16:05,2024-06-02 16:07,2024-06-02 16:08,2024-06-02 16:17,,,,"640,00","0,00","0,00","0,00","0,00","102,40","0,00","0,00",,,"535,30","0,00","0,00","535,30","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Entera], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
